source_draw_no,target_draw_no,CandidateNumber,score,engine_score,verifier_score,engine_count,engines,signatures,verifier_info
4058,4059,5922,16.34698693835904,4.34698693835904,12.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 4, 7, 0] ## SET_PROJECTOR|M=[[1, 0, 9, 0], [0, 2, 0, 0], [0, 0, 2, 1], [0, 0, 1, 1]]|B=[5, 5, 1, 6]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,0619,15.187039646517121,3.1870396465171202,12.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 0, 9, 4] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 1]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,1386,15.040638532012801,3.0406385320128,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 2, 1, 8] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [9, 2, 2, 9], [0, 0, 9, 0], [9, 0, 1, 0]]|B=[1, 5, 0, 1]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,0574,14.0270923546752,2.0270923546752,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0], [0, 1, 9, 0]]|B=[0, 5, 7, 6] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0], [0, 1, 9, 0]]|B=[0, 5, 7, 6]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,0873,14.0270923546752,2.0270923546752,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0], [0, 1, 9, 0]]|B=[0, 5, 7, 6] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0], [0, 1, 9, 0]]|B=[0, 5, 7, 6]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,5047,14.0270923546752,2.0270923546752,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 0, 1, 1], [3, 1, 8, 8], [4, 9, 4, 2]]|B=[5, 0, 8, 4] ## SOLVED_AFFINE|M=[[9, 1, 0, 9], [5, 9, 0, 1], [0, 9, 0, 0], [7, 9, 0, 2]]|B=[1, 2, 1, 3]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,5090,14.0270923546752,2.0270923546752,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[3, 0, 0, 0], [2, 9, 0, 9], [2, 9, 7, 1], [9, 0, 0, 0]]|B=[8, 9, 3, 9] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 0, 1, 1], [3, 1, 8, 8], [4, 9, 4, 2]]|B=[5, 0, 8, 4]","{""digit_sum"": 14, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,8731,13.333440761021441,3.33344076102144,10.0,2,E2_SET_PROJECTOR|E3_POLYNOMIAL,"SET_PROJECTOR|M=[[1, 0, 9, 0], [0, 2, 0, 0], [0, 0, 2, 1], [0, 0, 1, 1]]|B=[5, 5, 1, 6] ## POLY_COEFFS=[[1, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3], [0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9], [0, 7, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4058,4059,7546,13.187039646517121,3.1870396465171202,10.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 0, 9, 4] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 1]","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,4901,13.0406385320128,3.0406385320128,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 0, 9, 4] ## POLY_POWER_3_MEAN_SHIFT=[4, 5, 5, 3]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,1660,13.0406385320128,3.0406385320128,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 2, 1, 8] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [9, 2, 2, 9], [0, 0, 9, 0], [9, 0, 1, 0]]|B=[1, 5, 0, 1]","{""digit_sum"": 13, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4058,4059,4129,13.0406385320128,3.0406385320128,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[6, 2, 6, 6] ## SOLVED_AFFINE|M=[[3, 0, 0, 0], [5, 0, 2, 9], [4, 2, 8, 1], [2, 0, 9, 1]]|B=[1, 1, 5, 1]","{""digit_sum"": 16, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,4375,13.0406385320128,3.0406385320128,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 7, 5, 7] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [9, 0, 0, 7], [2, 1, 1, 2], [0, 0, 7, 0]]|B=[4, 5, 3, 0]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4058,4059,5234,13.0406385320128,3.0406385320128,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 7, 5, 7] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 9, 2, 1], [1, 1, 9, 0], [5, 4, 5, 6]]|B=[5, 2, 4, 6]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,8209,13.0406385320128,3.0406385320128,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 7, 5, 7] ## SOLVED_AFFINE|M=[[3, 0, 0, 0], [2, 9, 0, 9], [2, 9, 7, 1], [9, 0, 0, 0]]|B=[8, 9, 3, 9]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4058,4059,5639,12.0541847093504,4.0541847093504,8.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[5, 0, 7, 8] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[6, 2, 6, 6]","{""digit_sum"": 23, ""even"": 1, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4058,4059,5664,12.0541847093504,4.0541847093504,8.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 0, 9, 4] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 7, 5, 7]","{""digit_sum"": 21, ""even"": 3, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4058,4059,2914,12.0270923546752,2.0270923546752,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[6, 0, 6, 6], [6, 8, 8, 1], [5, 9, 9, 1], [5, 9, 1, 2]]|B=[8, 3, 4, 3] ## POLY_POWER_3_MEAN_SHIFT=[4, 5, 5, 3]","{""digit_sum"": 16, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,7138,12.0270923546752,2.0270923546752,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[1, 4, 6, 2], [5, 9, 0, 1], [4, 3, 2, 9], [4, 4, 2, 0]]|B=[4, 4, 5, 8] ## POLY_POWER_3_MEAN_SHIFT=[4, 5, 5, 3]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4058,4059,0576,12.0270923546752,2.0270923546752,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0], [0, 1, 9, 0]]|B=[0, 5, 7, 6] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0], [0, 1, 9, 0]]|B=[0, 5, 7, 6]","{""digit_sum"": 18, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,0679,12.0270923546752,2.0270923546752,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0], [0, 1, 9, 0]]|B=[0, 5, 7, 6] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0], [0, 1, 9, 0]]|B=[0, 5, 7, 6]","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4058,4059,1705,12.0270923546752,2.0270923546752,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[9, 0, 0, 9], [0, 0, 1, 1], [1, 1, 2, 3], [2, 1, 0, 0]]|B=[3, 0, 8, 5] ## SOLVED_AFFINE|M=[[9, 0, 0, 9], [0, 0, 1, 1], [1, 1, 2, 3], [2, 1, 0, 0]]|B=[3, 0, 8, 5]","{""digit_sum"": 13, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,7464,19.304353907959168,9.304353907959168,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 1, 8] ## SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 21, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,0767,18.250780439447464,3.250780439447462,15.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"SOLVED_AFFINE|M=[[4, 0, 5, 7], [1, 0, 8, 0], [1, 0, 0, 0], [1, 0, 1, 9]]|B=[9, 2, 1, 5] ## SOLVED_AFFINE|M=[[4, 0, 5, 7], [1, 0, 8, 0], [1, 0, 0, 0], [1, 0, 1, 9]]|B=[9, 2, 1, 5] ## SET_PROJECTOR|M=[[2, 0, 1, 0], [1, 1, 1, 0], [0, 0, 2, 0], [0, 0, 0, 1]]|B=[3, 2, 6, 0]","{""digit_sum"": 20, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,3096,15.101451302653057,3.101451302653056,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[8, 4, 6, 7] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 1, 0, 0]]|B=[0, 0, 0, 0]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,7147,14.135268403537408,4.135268403537408,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 1, 4, 4] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 1, 8]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,7708,14.135268403537408,4.135268403537408,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 8, 5, 4] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 1, 4, 4]","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,3746,14.067634201768705,2.067634201768704,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[1, 0, 0, 0], [8, 1, 9, 1], [9, 7, 1, 9], [8, 2, 9, 2]]|B=[2, 1, 5, 5] ## SOLVED_AFFINE|M=[[4, 0, 5, 7], [1, 0, 8, 0], [1, 0, 0, 0], [1, 0, 1, 9]]|B=[9, 2, 1, 5]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,3065,13.29227137610544,1.29227137610544,12.0,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"SOLVED_AFFINE|M=[[9, 9, 2, 9], [7, 7, 8, 4], [0, 0, 2, 8], [6, 9, 7, 4]]|B=[2, 9, 4, 7] ## MARKOV_COLD_DELTA_3","{""digit_sum"": 14, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,0970,13.236719706190463,7.236719706190463,6.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,3258,13.236719706190463,7.236719706190463,6.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,6053,13.236719706190463,7.236719706190463,6.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 14, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,9425,13.236719706190463,7.236719706190463,6.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,1385,13.101451302653057,3.101451302653056,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[9, 6, 8, 4] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [1, 1, 4, 0], [9, 8, 6, 1], [0, 9, 0, 9]]|B=[1, 0, 8, 0]","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,1276,12.516908550442176,0.516908550442176,12.0,1,E4_MARKOV,MARKOV_COLD_DELTA_1 ## MARKOV_COLD_DELTA_9,"{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,3498,12.516908550442176,0.516908550442176,12.0,1,E4_MARKOV,MARKOV_COLD_DELTA_3 ## MARKOV_COLD_DELTA_1,"{""digit_sum"": 24, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,9054,12.516908550442176,0.516908550442176,12.0,1,E4_MARKOV,MARKOV_COLD_DELTA_9 ## MARKOV_COLD_DELTA_7,"{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,4845,12.326088476989792,2.326088476989792,10.0,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 1, 4, 4] ## MARKOV_COLD_DELTA_9","{""digit_sum"": 21, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,1479,12.236719706190463,7.236719706190463,5.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 21, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,2078,12.236719706190463,7.236719706190463,5.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,6272,12.236719706190463,7.236719706190463,5.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,7625,12.236719706190463,7.236719706190463,5.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 20, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,9914,12.236719706190463,7.236719706190463,5.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 2, 9, 6], [3, 4, 6, 6], [7, 2, 9, 7], [6, 9, 0, 4]]|B=[6, 1, 6, 3]","{""digit_sum"": 23, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,6725,12.067634201768705,2.067634201768704,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [5, 3, 0, 2], [7, 8, 0, 0], [7, 5, 0, 7]]|B=[6, 2, 3, 7] ## POLY_COEFFS=[[2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8], [1, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [0, 9, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3], [9, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]]","{""digit_sum"": 20, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4059,4060,0908,12.067634201768705,2.067634201768704,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[9, 2, 2, 1], [2, 4, 1, 8], [0, 1, 2, 0], [1, 4, 1, 7]]|B=[2, 5, 0, 2] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 9, 1, 0], [1, 0, 1, 0], [2, 9, 0, 1]]|B=[0, 0, 0, 0]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,1059,12.067634201768705,2.067634201768704,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 1, 0, 0]]|B=[0, 0, 0, 0] ## SOLVED_AFFINE|M=[[4, 0, 5, 7], [1, 0, 8, 0], [1, 0, 0, 0], [1, 0, 1, 9]]|B=[9, 2, 1, 5]","{""digit_sum"": 15, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4059,4060,4609,12.067634201768705,2.067634201768704,10.0,1,E3_POLYNOMIAL,"POLY_POWER_2_MEAN_SHIFT=[4, 5, 4, 4] ## POLY_POWER_3_MEAN_SHIFT=[4, 5, 4, 4]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4060,4061,9621,24.326960657412236,6.326960657412234,18.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 5, 2, 9] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 9, 3, 5] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 9, 6, 9]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4060,4061,9450,15.163480328706118,3.163480328706117,12.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 6, 9, 2] ## POLY_POWER_2_MEAN_SHIFT=[5, 5, 4, 4]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4060,4061,3083,14.217973771608156,4.217973771608156,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 5, 4, 8] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 2, 6, 6]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
